"";"LHS";"RHS";"support";"confidence";"coverage";"lift";"count"
"224";" Mmp13=[1.69e+04,2.04e+04]";" Sparc=[9.81e+04,1.16e+05]";0,5;1;0,5;2;2
"225";" Sparc=[9.81e+04,1.16e+05]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"226";" Ahnak=[2.99e+04,3.04e+04]";" Sparc=[9.81e+04,1.16e+05]";0,5;1;0,5;2;2
"227";" Sparc=[9.81e+04,1.16e+05]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"228";" Rnf213=[1.41e+04,1.63e+04]";" Sparc=[9.81e+04,1.16e+05]";0,5;1;0,5;2;2
"229";" Sparc=[9.81e+04,1.16e+05]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"230";" Serpinh1=[7.38e+03,7.73e+03]";" Sparc=[9.81e+04,1.16e+05]";0,5;1;0,5;2;2
"231";" Sparc=[9.81e+04,1.16e+05]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"232";" Neat1=[4.96e+03,5.5e+03]";" Sparc=[9.81e+04,1.16e+05]";0,5;1;0,5;2;2
"233";" Ly6c2=[3.1e+03,3.41e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"234";" Ctsk=[1.15e+04,1.17e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"235";" Ly6c2=[3.1e+03,3.41e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"236";" Tnc=[2.26e+04,2.34e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"237";" Ly6c2=[3.1e+03,3.41e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"238";" Laptm5=[1.04e+04,1.07e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"239";" Ly6c2=[3.1e+03,3.41e+03]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"240";" Ibsp=[8.72e+03,8.95e+03]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"241";" Ly6c2=[3.1e+03,3.41e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"242";" Col1a2=[1.73e+05,1.95e+05]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"243";" Ly6c2=[3.1e+03,3.41e+03]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"244";" Lgals3bp=[4.84e+03,4.87e+03]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"245";" Ly6c2=[3.1e+03,3.41e+03]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"246";" Chad=[4.25e+03,5.19e+03]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"247";" Ly6c2=[3.1e+03,3.41e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"248";" Mmp13=[1.69e+04,2.04e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"249";" Ly6c2=[3.1e+03,3.41e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"250";" Ahnak=[2.99e+04,3.04e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"251";" Ly6c2=[3.1e+03,3.41e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"252";" Rnf213=[1.41e+04,1.63e+04]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"253";" Ly6c2=[3.1e+03,3.41e+03]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"254";" Serpinh1=[7.38e+03,7.73e+03]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"255";" Ly6c2=[3.1e+03,3.41e+03]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"256";" Neat1=[4.96e+03,5.5e+03]";" Ly6c2=[3.1e+03,3.41e+03]";0,5;1;0,5;2;2
"257";" Ctsk=[1.15e+04,1.17e+04]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"258";" Tnc=[2.26e+04,2.34e+04]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"259";" Ctsk=[1.15e+04,1.17e+04]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"260";" Laptm5=[1.04e+04,1.07e+04]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"261";" Ctsk=[1.15e+04,1.17e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"262";" Ibsp=[8.72e+03,8.95e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"263";" Ctsk=[1.15e+04,1.17e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"264";" Col1a2=[1.73e+05,1.95e+05]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"265";" Ctsk=[1.15e+04,1.17e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"266";" Lgals3bp=[4.84e+03,4.87e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"267";" Ctsk=[1.15e+04,1.17e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"268";" Chad=[4.25e+03,5.19e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"269";" Ctsk=[1.15e+04,1.17e+04]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"270";" Mmp13=[1.69e+04,2.04e+04]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"271";" Ctsk=[1.15e+04,1.17e+04]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"272";" Ahnak=[2.99e+04,3.04e+04]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"273";" Ctsk=[1.15e+04,1.17e+04]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"274";" Rnf213=[1.41e+04,1.63e+04]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"275";" Ctsk=[1.15e+04,1.17e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"276";" Serpinh1=[7.38e+03,7.73e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"277";" Ctsk=[1.15e+04,1.17e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"278";" Neat1=[4.96e+03,5.5e+03]";" Ctsk=[1.15e+04,1.17e+04]";0,5;1;0,5;2;2
"279";" Tnc=[2.26e+04,2.34e+04]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"280";" Laptm5=[1.04e+04,1.07e+04]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"281";" Tnc=[2.26e+04,2.34e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"282";" Ibsp=[8.72e+03,8.95e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"283";" Tnc=[2.26e+04,2.34e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"284";" Col1a2=[1.73e+05,1.95e+05]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"285";" Tnc=[2.26e+04,2.34e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"286";" Lgals3bp=[4.84e+03,4.87e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"287";" Tnc=[2.26e+04,2.34e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"288";" Chad=[4.25e+03,5.19e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"289";" Tnc=[2.26e+04,2.34e+04]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"290";" Mmp13=[1.69e+04,2.04e+04]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"291";" Tnc=[2.26e+04,2.34e+04]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"292";" Ahnak=[2.99e+04,3.04e+04]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"293";" Tnc=[2.26e+04,2.34e+04]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"294";" Rnf213=[1.41e+04,1.63e+04]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"295";" Tnc=[2.26e+04,2.34e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"296";" Serpinh1=[7.38e+03,7.73e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"297";" Tnc=[2.26e+04,2.34e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"298";" Neat1=[4.96e+03,5.5e+03]";" Tnc=[2.26e+04,2.34e+04]";0,5;1;0,5;2;2
"299";" Laptm5=[1.04e+04,1.07e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"300";" Ibsp=[8.72e+03,8.95e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"301";" Laptm5=[1.04e+04,1.07e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"302";" Col1a2=[1.73e+05,1.95e+05]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"303";" Laptm5=[1.04e+04,1.07e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"304";" Lgals3bp=[4.84e+03,4.87e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"305";" Laptm5=[1.04e+04,1.07e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"306";" Chad=[4.25e+03,5.19e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"307";" Laptm5=[1.04e+04,1.07e+04]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"308";" Mmp13=[1.69e+04,2.04e+04]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"309";" Laptm5=[1.04e+04,1.07e+04]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"310";" Ahnak=[2.99e+04,3.04e+04]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"311";" Laptm5=[1.04e+04,1.07e+04]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"312";" Rnf213=[1.41e+04,1.63e+04]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"313";" Laptm5=[1.04e+04,1.07e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"314";" Serpinh1=[7.38e+03,7.73e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"315";" Laptm5=[1.04e+04,1.07e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"316";" Neat1=[4.96e+03,5.5e+03]";" Laptm5=[1.04e+04,1.07e+04]";0,5;1;0,5;2;2
"317";" Ibsp=[8.72e+03,8.95e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"318";" Col1a2=[1.73e+05,1.95e+05]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"319";" Ibsp=[8.72e+03,8.95e+03]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"320";" Lgals3bp=[4.84e+03,4.87e+03]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"321";" Ibsp=[8.72e+03,8.95e+03]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"322";" Chad=[4.25e+03,5.19e+03]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"323";" Ibsp=[8.72e+03,8.95e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"324";" Mmp13=[1.69e+04,2.04e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"325";" Ibsp=[8.72e+03,8.95e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"326";" Ahnak=[2.99e+04,3.04e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"327";" Ibsp=[8.72e+03,8.95e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"328";" Rnf213=[1.41e+04,1.63e+04]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"329";" Ibsp=[8.72e+03,8.95e+03]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"330";" Serpinh1=[7.38e+03,7.73e+03]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"331";" Ibsp=[8.72e+03,8.95e+03]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"332";" Neat1=[4.96e+03,5.5e+03]";" Ibsp=[8.72e+03,8.95e+03]";0,5;1;0,5;2;2
"333";" Col1a2=[1.73e+05,1.95e+05]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"334";" Lgals3bp=[4.84e+03,4.87e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"335";" Col1a2=[1.73e+05,1.95e+05]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"336";" Chad=[4.25e+03,5.19e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"337";" Col1a2=[1.73e+05,1.95e+05]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"338";" Mmp13=[1.69e+04,2.04e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"339";" Col1a2=[1.73e+05,1.95e+05]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"340";" Ahnak=[2.99e+04,3.04e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"341";" Col1a2=[1.73e+05,1.95e+05]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"342";" Rnf213=[1.41e+04,1.63e+04]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"343";" Col1a2=[1.73e+05,1.95e+05]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"344";" Serpinh1=[7.38e+03,7.73e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"345";" Col1a2=[1.73e+05,1.95e+05]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"346";" Neat1=[4.96e+03,5.5e+03]";" Col1a2=[1.73e+05,1.95e+05]";0,5;1;0,5;2;2
"347";" Lgals3bp=[4.84e+03,4.87e+03]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"348";" Chad=[4.25e+03,5.19e+03]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"349";" Lgals3bp=[4.84e+03,4.87e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"350";" Mmp13=[1.69e+04,2.04e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"351";" Lgals3bp=[4.84e+03,4.87e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"352";" Ahnak=[2.99e+04,3.04e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"353";" Lgals3bp=[4.84e+03,4.87e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"354";" Rnf213=[1.41e+04,1.63e+04]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"355";" Lgals3bp=[4.84e+03,4.87e+03]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"356";" Serpinh1=[7.38e+03,7.73e+03]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"357";" Lgals3bp=[4.84e+03,4.87e+03]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"358";" Neat1=[4.96e+03,5.5e+03]";" Lgals3bp=[4.84e+03,4.87e+03]";0,5;1;0,5;2;2
"359";" H2-Aa=[1.16e+04,1.37e+04]";" Ctss=[3.89e+03,4.12e+03]";0,5;1;0,5;2;2
"360";" Ctss=[3.89e+03,4.12e+03]";" H2-Aa=[1.16e+04,1.37e+04]";0,5;1;0,5;2;2
"361";" H2-Aa=[1.16e+04,1.37e+04]";" B2m=[3.13e+04,3.39e+04]";0,5;1;0,5;2;2
"362";" B2m=[3.13e+04,3.39e+04]";" H2-Aa=[1.16e+04,1.37e+04]";0,5;1;0,5;2;2
"363";" H2-Aa=[1.16e+04,1.37e+04]";" mt-Cytb=[6.33e+04,8.7e+04]";0,5;1;0,5;2;2
"364";" mt-Cytb=[6.33e+04,8.7e+04]";" H2-Aa=[1.16e+04,1.37e+04]";0,5;1;0,5;2;2
"365";" Ctss=[3.89e+03,4.12e+03]";" B2m=[3.13e+04,3.39e+04]";0,5;1;0,5;2;2
"366";" B2m=[3.13e+04,3.39e+04]";" Ctss=[3.89e+03,4.12e+03]";0,5;1;0,5;2;2
"367";" Ctss=[3.89e+03,4.12e+03]";" mt-Cytb=[6.33e+04,8.7e+04]";0,5;1;0,5;2;2
"368";" mt-Cytb=[6.33e+04,8.7e+04]";" Ctss=[3.89e+03,4.12e+03]";0,5;1;0,5;2;2
"369";" Chad=[4.25e+03,5.19e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"370";" Mmp13=[1.69e+04,2.04e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"371";" Chad=[4.25e+03,5.19e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"372";" Ahnak=[2.99e+04,3.04e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"373";" Chad=[4.25e+03,5.19e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"374";" Rnf213=[1.41e+04,1.63e+04]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"375";" Chad=[4.25e+03,5.19e+03]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"376";" Serpinh1=[7.38e+03,7.73e+03]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"377";" Chad=[4.25e+03,5.19e+03]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"378";" Neat1=[4.96e+03,5.5e+03]";" Chad=[4.25e+03,5.19e+03]";0,5;1;0,5;2;2
"379";" Mmp13=[1.69e+04,2.04e+04]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"380";" Ahnak=[2.99e+04,3.04e+04]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"381";" Mmp13=[1.69e+04,2.04e+04]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"382";" Rnf213=[1.41e+04,1.63e+04]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"383";" Mmp13=[1.69e+04,2.04e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"384";" Serpinh1=[7.38e+03,7.73e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"385";" Mmp13=[1.69e+04,2.04e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"386";" Neat1=[4.96e+03,5.5e+03]";" Mmp13=[1.69e+04,2.04e+04]";0,5;1;0,5;2;2
"387";" B2m=[3.13e+04,3.39e+04]";" mt-Cytb=[6.33e+04,8.7e+04]";0,5;1;0,5;2;2
"388";" mt-Cytb=[6.33e+04,8.7e+04]";" B2m=[3.13e+04,3.39e+04]";0,5;1;0,5;2;2
"389";" Ahnak=[2.99e+04,3.04e+04]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"390";" Rnf213=[1.41e+04,1.63e+04]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"391";" Ahnak=[2.99e+04,3.04e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"392";" Serpinh1=[7.38e+03,7.73e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"393";" Ahnak=[2.99e+04,3.04e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"394";" Neat1=[4.96e+03,5.5e+03]";" Ahnak=[2.99e+04,3.04e+04]";0,5;1;0,5;2;2
"395";" Rnf213=[1.41e+04,1.63e+04]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"396";" Serpinh1=[7.38e+03,7.73e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"397";" Rnf213=[1.41e+04,1.63e+04]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"398";" Neat1=[4.96e+03,5.5e+03]";" Rnf213=[1.41e+04,1.63e+04]";0,5;1;0,5;2;2
"399";" Serpinh1=[7.38e+03,7.73e+03]";" Neat1=[4.96e+03,5.5e+03]";0,5;1;0,5;2;2
"400";" Neat1=[4.96e+03,5.5e+03]";" Serpinh1=[7.38e+03,7.73e+03]";0,5;1;0,5;2;2
"401";" Cd24a=[9.85e+03,1.22e+04]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"402";" Hectd4=[5.32e+03,7.08e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"403";" Cd24a=[9.85e+03,1.22e+04]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"404";" Epb41=[7.03e+03,8.22e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"405";" Cd24a=[9.85e+03,1.22e+04]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"406";" Actn3=[3.21e+03,7.9e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"407";" Cd24a=[9.85e+03,1.22e+04]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"408";" Atp2a1=[1.6e+04,3.59e+04]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"409";" Cd24a=[9.85e+03,1.22e+04]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"410";" Acta1=[1.47e+04,3.34e+04]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"411";" Cd24a=[9.85e+03,1.22e+04]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"412";" Pkm=[3.22e+03,3.94e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"413";" Cd24a=[9.85e+03,1.22e+04]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"414";" Hemgn=[4.2e+03,5.12e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"415";" Cd24a=[9.85e+03,1.22e+04]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"416";" Myh2=[1.7e+03,4.58e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"417";" Cd24a=[9.85e+03,1.22e+04]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"418";" Myot=[1.38e+03,3.74e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"419";" Cd24a=[9.85e+03,1.22e+04]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"420";" Des=[1.51e+03,3.57e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"421";" Cd24a=[9.85e+03,1.22e+04]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"422";" Pde4dip=[3.45e+03,6.6e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"423";" Cd24a=[9.85e+03,1.22e+04]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"424";" Fech=[6.44e+03,8.46e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"425";" Cd24a=[9.85e+03,1.22e+04]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"426";" Ldb3=[1.58e+03,3.53e+03]";" Cd24a=[9.85e+03,1.22e+04]";0,5;1;0,5;2;2
"427";" Hectd4=[5.32e+03,7.08e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"428";" Epb41=[7.03e+03,8.22e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"429";" Hectd4=[5.32e+03,7.08e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"430";" Actn3=[3.21e+03,7.9e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"431";" Hectd4=[5.32e+03,7.08e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"432";" Atp2a1=[1.6e+04,3.59e+04]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"433";" Hectd4=[5.32e+03,7.08e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"434";" Acta1=[1.47e+04,3.34e+04]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"435";" Hectd4=[5.32e+03,7.08e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"436";" Pkm=[3.22e+03,3.94e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"437";" Hectd4=[5.32e+03,7.08e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"438";" Hemgn=[4.2e+03,5.12e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"439";" Hectd4=[5.32e+03,7.08e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"440";" Myh2=[1.7e+03,4.58e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"441";" Hectd4=[5.32e+03,7.08e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"442";" Myot=[1.38e+03,3.74e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"443";" Hectd4=[5.32e+03,7.08e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"444";" Des=[1.51e+03,3.57e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"445";" Hectd4=[5.32e+03,7.08e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
