"";"LHS";"RHS";"support";"confidence";"coverage";"lift";"count"
"221";" H3c11=[6.01e+03,6.35e+03]";" Scd1=[3.27e+04,3.68e+04]";0,5;1;0,5;2;2
"222";" Scd1=[3.27e+04,3.68e+04]";" H3c11=[6.01e+03,6.35e+03]";0,5;1;0,5;2;2
"223";" H3c11=[6.01e+03,6.35e+03]";" Ly6c2=[1.95e+03,2.03e+03]";0,5;1;0,5;2;2
"224";" Ly6c2=[1.95e+03,2.03e+03]";" H3c11=[6.01e+03,6.35e+03]";0,5;1;0,5;2;2
"225";" Rn18s-rs5=[2.94e+04,2.09e+05]";" Ldb3=[1.51e+03,2.25e+03]";0,5;1;0,5;2;2
"226";" Ldb3=[1.51e+03,2.25e+03]";" Rn18s-rs5=[2.94e+04,2.09e+05]";0,5;1;0,5;2;2
"227";" Rn18s-rs5=[2.94e+04,2.09e+05]";" Des=[1.61e+03,2.59e+03]";0,5;1;0,5;2;2
"228";" Des=[1.61e+03,2.59e+03]";" Rn18s-rs5=[2.94e+04,2.09e+05]";0,5;1;0,5;2;2
"229";" Rn18s-rs5=[2.94e+04,2.09e+05]";" Acta1=[1.27e+04,2.27e+04]";0,5;1;0,5;2;2
"230";" Acta1=[1.27e+04,2.27e+04]";" Rn18s-rs5=[2.94e+04,2.09e+05]";0,5;1;0,5;2;2
"231";" Rn18s-rs5=[2.94e+04,2.09e+05]";" Myh2=[2.56e+03,3.07e+03]";0,5;1;0,5;2;2
"232";" Myh2=[2.56e+03,3.07e+03]";" Rn18s-rs5=[2.94e+04,2.09e+05]";0,5;1;0,5;2;2
"233";" Fech=[7.35e+03,9.29e+03]";" Hemgn=[4.91e+03,5.65e+03]";0,5;1;0,5;2;2
"234";" Hemgn=[4.91e+03,5.65e+03]";" Fech=[7.35e+03,9.29e+03]";0,5;1;0,5;2;2
"235";" Fech=[7.35e+03,9.29e+03]";" Epb41=[8.7e+03,9.81e+03]";0,5;1;0,5;2;2
"236";" Epb41=[8.7e+03,9.81e+03]";" Fech=[7.35e+03,9.29e+03]";0,5;1;0,5;2;2
"237";" Fech=[7.35e+03,9.29e+03]";" Cd24a=[1.11e+04,1.4e+04]";0,5;1;0,5;2;2
"238";" Cd24a=[1.11e+04,1.4e+04]";" Fech=[7.35e+03,9.29e+03]";0,5;1;0,5;2;2
"239";" Fech=[7.35e+03,9.29e+03]";" H1f5=[6.5e+03,7.78e+03]";0,5;1;0,5;2;2
"240";" H1f5=[6.5e+03,7.78e+03]";" Fech=[7.35e+03,9.29e+03]";0,5;1;0,5;2;2
"241";" Hemgn=[4.91e+03,5.65e+03]";" Epb41=[8.7e+03,9.81e+03]";0,5;1;0,5;2;2
"242";" Epb41=[8.7e+03,9.81e+03]";" Hemgn=[4.91e+03,5.65e+03]";0,5;1;0,5;2;2
"243";" Hemgn=[4.91e+03,5.65e+03]";" Cd24a=[1.11e+04,1.4e+04]";0,5;1;0,5;2;2
"244";" Cd24a=[1.11e+04,1.4e+04]";" Hemgn=[4.91e+03,5.65e+03]";0,5;1;0,5;2;2
"245";" Hemgn=[4.91e+03,5.65e+03]";" H1f5=[6.5e+03,7.78e+03]";0,5;1;0,5;2;2
"246";" H1f5=[6.5e+03,7.78e+03]";" Hemgn=[4.91e+03,5.65e+03]";0,5;1;0,5;2;2
"247";" Epb41=[8.7e+03,9.81e+03]";" Cd24a=[1.11e+04,1.4e+04]";0,5;1;0,5;2;2
"248";" Cd24a=[1.11e+04,1.4e+04]";" Epb41=[8.7e+03,9.81e+03]";0,5;1;0,5;2;2
"249";" Epb41=[8.7e+03,9.81e+03]";" H1f5=[6.5e+03,7.78e+03]";0,5;1;0,5;2;2
"250";" H1f5=[6.5e+03,7.78e+03]";" Epb41=[8.7e+03,9.81e+03]";0,5;1;0,5;2;2
"251";" Ibsp=[7.78e+03,9.42e+03]";" Col1a2=[1.72e+05,1.74e+05]";0,5;1;0,5;2;2
"252";" Col1a2=[1.72e+05,1.74e+05]";" Ibsp=[7.78e+03,9.42e+03]";0,5;1;0,5;2;2
"253";" Ibsp=[7.78e+03,9.42e+03]";" Mmp13=[1.4e+04,1.73e+04]";0,5;1;0,5;2;2
"254";" Mmp13=[1.4e+04,1.73e+04]";" Ibsp=[7.78e+03,9.42e+03]";0,5;1;0,5;2;2
"255";" Ibsp=[7.78e+03,9.42e+03]";" Ahnak=[2.85e+04,2.93e+04]";0,5;1;0,5;2;2
"256";" Ahnak=[2.85e+04,2.93e+04]";" Ibsp=[7.78e+03,9.42e+03]";0,5;1;0,5;2;2
"257";" Ibsp=[7.78e+03,9.42e+03]";" Neat1=[7.49e+03,8.3e+03]";0,5;1;0,5;2;2
"258";" Neat1=[7.49e+03,8.3e+03]";" Ibsp=[7.78e+03,9.42e+03]";0,5;1;0,5;2;2
"259";" Ibsp=[7.78e+03,9.42e+03]";" Igha=[1.05e+03,1.12e+03]";0,5;1;0,5;2;2
"260";" Igha=[1.05e+03,1.12e+03]";" Ibsp=[7.78e+03,9.42e+03]";0,5;1;0,5;2;2
"261";" Col1a2=[1.72e+05,1.74e+05]";" Mmp13=[1.4e+04,1.73e+04]";0,5;1;0,5;2;2
"262";" Mmp13=[1.4e+04,1.73e+04]";" Col1a2=[1.72e+05,1.74e+05]";0,5;1;0,5;2;2
"263";" Col1a2=[1.72e+05,1.74e+05]";" Ahnak=[2.85e+04,2.93e+04]";0,5;1;0,5;2;2
"264";" Ahnak=[2.85e+04,2.93e+04]";" Col1a2=[1.72e+05,1.74e+05]";0,5;1;0,5;2;2
"265";" Col1a2=[1.72e+05,1.74e+05]";" Neat1=[7.49e+03,8.3e+03]";0,5;1;0,5;2;2
"266";" Neat1=[7.49e+03,8.3e+03]";" Col1a2=[1.72e+05,1.74e+05]";0,5;1;0,5;2;2
"267";" Col1a2=[1.72e+05,1.74e+05]";" Igha=[1.05e+03,1.12e+03]";0,5;1;0,5;2;2
"268";" Igha=[1.05e+03,1.12e+03]";" Col1a2=[1.72e+05,1.74e+05]";0,5;1;0,5;2;2
"269";" Cd24a=[1.11e+04,1.4e+04]";" H1f5=[6.5e+03,7.78e+03]";0,5;1;0,5;2;2
"270";" H1f5=[6.5e+03,7.78e+03]";" Cd24a=[1.11e+04,1.4e+04]";0,5;1;0,5;2;2
"271";" Mmp13=[1.4e+04,1.73e+04]";" Ahnak=[2.85e+04,2.93e+04]";0,5;1;0,5;2;2
"272";" Ahnak=[2.85e+04,2.93e+04]";" Mmp13=[1.4e+04,1.73e+04]";0,5;1;0,5;2;2
"273";" Mmp13=[1.4e+04,1.73e+04]";" Neat1=[7.49e+03,8.3e+03]";0,5;1;0,5;2;2
"274";" Neat1=[7.49e+03,8.3e+03]";" Mmp13=[1.4e+04,1.73e+04]";0,5;1;0,5;2;2
"275";" Mmp13=[1.4e+04,1.73e+04]";" Igha=[1.05e+03,1.12e+03]";0,5;1;0,5;2;2
"276";" Igha=[1.05e+03,1.12e+03]";" Mmp13=[1.4e+04,1.73e+04]";0,5;1;0,5;2;2
"277";" H2-Aa=[1.11e+04,1.15e+04]";" Cybb=[3.53e+03,3.61e+03]";0,5;1;0,5;2;2
"278";" Cybb=[3.53e+03,3.61e+03]";" H2-Aa=[1.11e+04,1.15e+04]";0,5;1;0,5;2;2
"279";" H2-Aa=[1.11e+04,1.15e+04]";" Itm2b=[7.44e+03,7.73e+03]";0,5;1;0,5;2;2
"280";" Itm2b=[7.44e+03,7.73e+03]";" H2-Aa=[1.11e+04,1.15e+04]";0,5;1;0,5;2;2
"281";" Ahnak=[2.85e+04,2.93e+04]";" Neat1=[7.49e+03,8.3e+03]";0,5;1;0,5;2;2
"282";" Neat1=[7.49e+03,8.3e+03]";" Ahnak=[2.85e+04,2.93e+04]";0,5;1;0,5;2;2
"283";" Ahnak=[2.85e+04,2.93e+04]";" Igha=[1.05e+03,1.12e+03]";0,5;1;0,5;2;2
"284";" Igha=[1.05e+03,1.12e+03]";" Ahnak=[2.85e+04,2.93e+04]";0,5;1;0,5;2;2
"285";" Neat1=[7.49e+03,8.3e+03]";" Igha=[1.05e+03,1.12e+03]";0,5;1;0,5;2;2
"286";" Igha=[1.05e+03,1.12e+03]";" Neat1=[7.49e+03,8.3e+03]";0,5;1;0,5;2;2
"287";" Cybb=[3.53e+03,3.61e+03]";" Itm2b=[7.44e+03,7.73e+03]";0,5;1;0,5;2;2
"288";" Itm2b=[7.44e+03,7.73e+03]";" Cybb=[3.53e+03,3.61e+03]";0,5;1;0,5;2;2
"289";" Chad=[5.46e+03,5.72e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"290";" Ctss=[3.23e+03,3.57e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"291";" Chad=[5.46e+03,5.72e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"292";" Pde4dip=[3.99e+03,5.38e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"293";" Chad=[5.46e+03,5.72e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"294";" Sparc=[9.74e+04,1.01e+05]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"295";" Chad=[5.46e+03,5.72e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"296";" Ctsk=[9.62e+03,9.91e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"297";" Chad=[5.46e+03,5.72e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"298";" Tnc=[2.08e+04,2.26e+04]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"299";" Chad=[5.46e+03,5.72e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"300";" Laptm5=[9.52e+03,1.04e+04]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"301";" Chad=[5.46e+03,5.72e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"302";" Igfbp4=[2.1e+04,2.19e+04]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"303";" Chad=[5.46e+03,5.72e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"304";" Atp2a1=[1.54e+04,2.62e+04]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"305";" Chad=[5.46e+03,5.72e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"306";" Pkm=[3.17e+03,4.45e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"307";" Chad=[5.46e+03,5.72e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"308";" Lgals3bp=[3.29e+03,3.96e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"309";" Chad=[5.46e+03,5.72e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"310";" Myot=[1.65e+03,2.34e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"311";" Chad=[5.46e+03,5.72e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"312";" Actn3=[2.83e+03,5.32e+03]";" Chad=[5.46e+03,5.72e+03]";0,5;1;0,5;2;2
"313";" Ctss=[3.23e+03,3.57e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"314";" Pde4dip=[3.99e+03,5.38e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"315";" Ctss=[3.23e+03,3.57e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"316";" Sparc=[9.74e+04,1.01e+05]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"317";" Ctss=[3.23e+03,3.57e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"318";" Ctsk=[9.62e+03,9.91e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"319";" Ctss=[3.23e+03,3.57e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"320";" Tnc=[2.08e+04,2.26e+04]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"321";" Ctss=[3.23e+03,3.57e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"322";" Laptm5=[9.52e+03,1.04e+04]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"323";" Ctss=[3.23e+03,3.57e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"324";" Igfbp4=[2.1e+04,2.19e+04]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"325";" Ctss=[3.23e+03,3.57e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"326";" Atp2a1=[1.54e+04,2.62e+04]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"327";" Ctss=[3.23e+03,3.57e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"328";" Pkm=[3.17e+03,4.45e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"329";" Ctss=[3.23e+03,3.57e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"330";" Lgals3bp=[3.29e+03,3.96e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"331";" Ctss=[3.23e+03,3.57e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"332";" Myot=[1.65e+03,2.34e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"333";" Ctss=[3.23e+03,3.57e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"334";" Actn3=[2.83e+03,5.32e+03]";" Ctss=[3.23e+03,3.57e+03]";0,5;1;0,5;2;2
"335";" Pde4dip=[3.99e+03,5.38e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"336";" Sparc=[9.74e+04,1.01e+05]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"337";" Pde4dip=[3.99e+03,5.38e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"338";" Ctsk=[9.62e+03,9.91e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"339";" Pde4dip=[3.99e+03,5.38e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"340";" Tnc=[2.08e+04,2.26e+04]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"341";" Pde4dip=[3.99e+03,5.38e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"342";" Laptm5=[9.52e+03,1.04e+04]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"343";" Pde4dip=[3.99e+03,5.38e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"344";" Igfbp4=[2.1e+04,2.19e+04]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"345";" Pde4dip=[3.99e+03,5.38e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"346";" Atp2a1=[1.54e+04,2.62e+04]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"347";" Pde4dip=[3.99e+03,5.38e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"348";" Pkm=[3.17e+03,4.45e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"349";" Pde4dip=[3.99e+03,5.38e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"350";" Lgals3bp=[3.29e+03,3.96e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"351";" Pde4dip=[3.99e+03,5.38e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"352";" Myot=[1.65e+03,2.34e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"353";" Pde4dip=[3.99e+03,5.38e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"354";" Actn3=[2.83e+03,5.32e+03]";" Pde4dip=[3.99e+03,5.38e+03]";0,5;1;0,5;2;2
"355";" Ldb3=[1.51e+03,2.25e+03]";" Des=[1.61e+03,2.59e+03]";0,5;1;0,5;2;2
"356";" Des=[1.61e+03,2.59e+03]";" Ldb3=[1.51e+03,2.25e+03]";0,5;1;0,5;2;2
"357";" Ldb3=[1.51e+03,2.25e+03]";" Acta1=[1.27e+04,2.27e+04]";0,5;1;0,5;2;2
"358";" Acta1=[1.27e+04,2.27e+04]";" Ldb3=[1.51e+03,2.25e+03]";0,5;1;0,5;2;2
"359";" Ldb3=[1.51e+03,2.25e+03]";" Myh2=[2.56e+03,3.07e+03]";0,5;1;0,5;2;2
"360";" Myh2=[2.56e+03,3.07e+03]";" Ldb3=[1.51e+03,2.25e+03]";0,5;1;0,5;2;2
"361";" Hsp90ab1=[9.58e+03,1.16e+04]";" Mpo=[2.51e+03,4.23e+03]";0,5;1;0,5;2;2
"362";" Mpo=[2.51e+03,4.23e+03]";" Hsp90ab1=[9.58e+03,1.16e+04]";0,5;1;0,5;2;2
"363";" Hsp90ab1=[9.58e+03,1.16e+04]";" Alas2=[5.85e+03,7.38e+03]";0,5;1;0,5;2;2
"364";" Alas2=[5.85e+03,7.38e+03]";" Hsp90ab1=[9.58e+03,1.16e+04]";0,5;1;0,5;2;2
"365";" Hsp90ab1=[9.58e+03,1.16e+04]";" Scd1=[3.27e+04,3.68e+04]";0,5;1;0,5;2;2
"366";" Scd1=[3.27e+04,3.68e+04]";" Hsp90ab1=[9.58e+03,1.16e+04]";0,5;1;0,5;2;2
"367";" Hsp90ab1=[9.58e+03,1.16e+04]";" Ly6c2=[1.95e+03,2.03e+03]";0,5;1;0,5;2;2
"368";" Ly6c2=[1.95e+03,2.03e+03]";" Hsp90ab1=[9.58e+03,1.16e+04]";0,5;1;0,5;2;2
"369";" Sparc=[9.74e+04,1.01e+05]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"370";" Ctsk=[9.62e+03,9.91e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"371";" Sparc=[9.74e+04,1.01e+05]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"372";" Tnc=[2.08e+04,2.26e+04]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"373";" Sparc=[9.74e+04,1.01e+05]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"374";" Laptm5=[9.52e+03,1.04e+04]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"375";" Sparc=[9.74e+04,1.01e+05]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"376";" Igfbp4=[2.1e+04,2.19e+04]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"377";" Sparc=[9.74e+04,1.01e+05]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"378";" Atp2a1=[1.54e+04,2.62e+04]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"379";" Sparc=[9.74e+04,1.01e+05]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"380";" Pkm=[3.17e+03,4.45e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"381";" Sparc=[9.74e+04,1.01e+05]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"382";" Lgals3bp=[3.29e+03,3.96e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"383";" Sparc=[9.74e+04,1.01e+05]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"384";" Myot=[1.65e+03,2.34e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"385";" Sparc=[9.74e+04,1.01e+05]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"386";" Actn3=[2.83e+03,5.32e+03]";" Sparc=[9.74e+04,1.01e+05]";0,5;1;0,5;2;2
"387";" Ctsk=[9.62e+03,9.91e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"388";" Tnc=[2.08e+04,2.26e+04]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"389";" Ctsk=[9.62e+03,9.91e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"390";" Laptm5=[9.52e+03,1.04e+04]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"391";" Ctsk=[9.62e+03,9.91e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"392";" Igfbp4=[2.1e+04,2.19e+04]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"393";" Ctsk=[9.62e+03,9.91e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"394";" Atp2a1=[1.54e+04,2.62e+04]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"395";" Ctsk=[9.62e+03,9.91e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"396";" Pkm=[3.17e+03,4.45e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"397";" Ctsk=[9.62e+03,9.91e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"398";" Lgals3bp=[3.29e+03,3.96e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"399";" Ctsk=[9.62e+03,9.91e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"400";" Myot=[1.65e+03,2.34e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"401";" Ctsk=[9.62e+03,9.91e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"402";" Actn3=[2.83e+03,5.32e+03]";" Ctsk=[9.62e+03,9.91e+03]";0,5;1;0,5;2;2
"403";" Tnc=[2.08e+04,2.26e+04]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"404";" Laptm5=[9.52e+03,1.04e+04]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"405";" Tnc=[2.08e+04,2.26e+04]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"406";" Igfbp4=[2.1e+04,2.19e+04]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"407";" Tnc=[2.08e+04,2.26e+04]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"408";" Atp2a1=[1.54e+04,2.62e+04]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"409";" Tnc=[2.08e+04,2.26e+04]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"410";" Pkm=[3.17e+03,4.45e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"411";" Tnc=[2.08e+04,2.26e+04]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"412";" Lgals3bp=[3.29e+03,3.96e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"413";" Tnc=[2.08e+04,2.26e+04]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"414";" Myot=[1.65e+03,2.34e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"415";" Tnc=[2.08e+04,2.26e+04]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"416";" Actn3=[2.83e+03,5.32e+03]";" Tnc=[2.08e+04,2.26e+04]";0,5;1;0,5;2;2
"417";" Laptm5=[9.52e+03,1.04e+04]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"418";" Igfbp4=[2.1e+04,2.19e+04]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"419";" Laptm5=[9.52e+03,1.04e+04]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"420";" Atp2a1=[1.54e+04,2.62e+04]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"421";" Laptm5=[9.52e+03,1.04e+04]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"422";" Pkm=[3.17e+03,4.45e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"423";" Laptm5=[9.52e+03,1.04e+04]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"424";" Lgals3bp=[3.29e+03,3.96e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"425";" Laptm5=[9.52e+03,1.04e+04]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"426";" Myot=[1.65e+03,2.34e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"427";" Laptm5=[9.52e+03,1.04e+04]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"428";" Actn3=[2.83e+03,5.32e+03]";" Laptm5=[9.52e+03,1.04e+04]";0,5;1;0,5;2;2
"429";" Igfbp4=[2.1e+04,2.19e+04]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"430";" Atp2a1=[1.54e+04,2.62e+04]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"431";" Igfbp4=[2.1e+04,2.19e+04]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"432";" Pkm=[3.17e+03,4.45e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"433";" Igfbp4=[2.1e+04,2.19e+04]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"434";" Lgals3bp=[3.29e+03,3.96e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"435";" Igfbp4=[2.1e+04,2.19e+04]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"436";" Myot=[1.65e+03,2.34e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"437";" Igfbp4=[2.1e+04,2.19e+04]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"438";" Actn3=[2.83e+03,5.32e+03]";" Igfbp4=[2.1e+04,2.19e+04]";0,5;1;0,5;2;2
"439";" Des=[1.61e+03,2.59e+03]";" Acta1=[1.27e+04,2.27e+04]";0,5;1;0,5;2;2
"440";" Acta1=[1.27e+04,2.27e+04]";" Des=[1.61e+03,2.59e+03]";0,5;1;0,5;2;2
"441";" Des=[1.61e+03,2.59e+03]";" Myh2=[2.56e+03,3.07e+03]";0,5;1;0,5;2;2
"442";" Myh2=[2.56e+03,3.07e+03]";" Des=[1.61e+03,2.59e+03]";0,5;1;0,5;2;2
"443";" Mpo=[2.51e+03,4.23e+03]";" Alas2=[5.85e+03,7.38e+03]";0,5;1;0,5;2;2
