"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"gene_name"
"ENSMUSG00000028398.9";281,476644154916;0,014633264952149;0,147612992343785;0,099132635412394;0,921032960389328;0,999566129306685;" Dmac1"
"ENSMUSG00000028399.19";181,057820497998;-0,147426434637481;0,272535346272089;-0,540944272565275;0,588545994169264;0,999566129306685;" Ptprd"
"ENSMUSG00000028402.20";800,569775524805;-0,0102450157256334;0,262706858735081;-0,0389978996930744;0,968892063143586;0,999566129306685;" Mpdz"
"ENSMUSG00000028403.16";2729,8210576746;0,0729410643098167;0,156216779395237;0,466922084760638;0,640555623973599;0,999566129306685;" Zdhhc21"
"ENSMUSG00000028405.10";712,8723854363;-0,0920948485778144;0,209457584056611;-0,439682568633674;0,66016702931457;0,999566129306685;" Aco1"
"ENSMUSG00000028407.5";30,9040763966183;0,0587424518711882;0,333520245738249;0,176128593756464;0,860192917489326;0,999566129306685;" Smim27"
"ENSMUSG00000028409.12";1123,8677691236;0,0748875577960407;0,106438055745516;0,703578783655071;0,481695127802476;0,999566129306685;" Smu1"
"ENSMUSG00000028410.14";1913,14481398278;-0,0407526784203982;0,11366173903405;-0,358543506079824;0,719936615829111;0,999566129306685;" Dnaja1"
"ENSMUSG00000028411.16";434,314655864049;-0,00916247256701297;0,10932176531032;-0,0838119704800267;0,933205930441902;0,999566129306685;" Aptx"
"ENSMUSG00000028412.18";2403,65237477295;0,174105965203391;0,140992453523925;1,23486017053989;0,216882548999038;0,999566129306685;" Slc44a1"
"ENSMUSG00000028413.14";2599,67367247124;0,234708136298592;0,0826269728111897;2,84057527842539;0,00450322431776798;0,999566129306685;" B4galt1"
"ENSMUSG00000028414.18";548,297075679367;0,0967443071737297;0,135296208866469;0,71505556574177;0,474574709038619;0,999566129306685;" Fktn"
"ENSMUSG00000028416.14";1244,80040440663;0,111945167517884;0,156456020959714;0,715505653481424;0,474296648735251;0,999566129306685;" Bag1"
"ENSMUSG00000028419.6";999,492327752631;-0,083835441860704;0,169821077346485;-0,493669238063159;0,621539793728326;0,999566129306685;" Chmp5"
"ENSMUSG00000028420.14";210,639349914838;0,468344986160962;0,419194291535231;1,11725039109126;0,263887280289781;0,999566129306685;" Tmem38b"
"ENSMUSG00000028423.16";1506,25966692076;0,0702986069587715;0,174991397824884;0,401726072438831;0,687885634309604;0,999566129306685;" Nfx1"
"ENSMUSG00000028426.11";2957,32379896452;0,110518220916041;0,0966110003783677;1,14395069384653;0,252644085667202;0,999566129306685;" Rad23b"
"ENSMUSG00000028427.14";176,679258192022;-0,601509902693828;0,212867857628946;-2,82574320704787;0,00471710632781189;0,999566129306685;" Aqp7"
"ENSMUSG00000028430.15";1429,28493623925;0,297972743850408;0,22702747737933;1,31249638717757;0,189352704240651;0,999566129306685;" Nol6"
"ENSMUSG00000028431.12";859,381164340504;0,145751733882991;0,20724635126543;0,703277683747111;0,481882715252212;0,999566129306685;" Elp1"
"ENSMUSG00000028433.15";2107,01464466632;0,185812257777231;0,172507011957313;1,07712872461793;0,281422761940112;0,999566129306685;" Ubap2"
"ENSMUSG00000028434.13";1553,32113950174;0,13063205563185;0,184458172009359;0,708193376356468;0,478825178881935;0,999566129306685;" Epb41l4b"
"ENSMUSG00000028435.9";7734,58974697688;0,29526184849612;0,322709315831221;0,91494677721217;0,360219571462235;0,999566129306685;" Aqp3"
"ENSMUSG00000028436.9";1346,83124365624;0,0517151923939788;0,0905257405465945;0,571276104251922;0,567812497074348;0,999566129306685;" Dcaf12"
"ENSMUSG00000028437.15";843,8374409272;-0,0278053653775281;0,118517104850386;-0,234610568766669;0,814511005796534;0,999566129306685;" Ubap1"
"ENSMUSG00000028438.17";272,80222267988;0,017122956853677;0,195921958407472;0,0873968236784629;0,930356094057089;0,999566129306685;" Kif24"
"ENSMUSG00000028439.15";343,424500992148;-0,0391948313708557;0,275306792769114;-0,142367832542826;0,886789469452876;0,999566129306685;" Fam219a"
"ENSMUSG00000028443.7";180,995028473935;0,12141752029552;0,159530351503074;0,761093542084877;0,446601197448136;0,999566129306685;" Nudt2"
"ENSMUSG00000028444.18";67,3557210571882;1,03272440112909;0,446672266035214;2,31204057125784;0,020775447623728;0,999566129306685;" Cntfr"
"ENSMUSG00000028445.8";30,387481798709;-0,455395599834032;0,454209933369865;-1,0026103930739;0,316048879279595;0,999566129306685;" Enho"
"ENSMUSG00000028447.12";668,278649332992;-0,057822587170984;0,15307845206459;-0,377731721160771;0,705629900552213;0,999566129306685;" Dctn3"
"ENSMUSG00000028451.13";13,2738712348348;0,390203700045065;0,404872997461179;0,963768150733438;0,335162177824558;0,999566129306685;" 1700022I11Rik"
"ENSMUSG00000028452.8";4867,33505825389;0,176654821111825;0,132573733280987;1,33250242517806;0,182695145071877;0,999566129306685;" Vcp"
"ENSMUSG00000028453.11";319,620260626157;0,113491895305286;0,116846387595002;0,971291433490074;0,331403173455514;0,999566129306685;" Fancg"
"ENSMUSG00000028454.17";419,043351888495;0,101296291276475;0,153331674739442;0,660635132620899;0,508846332647524;0,999566129306685;" Pigo"
"ENSMUSG00000028455.16";428,465997934969;-0,135450830692838;0,132606022013123;-1,02145308815186;0,30703982418546;0,999566129306685;" Stoml2"
"ENSMUSG00000028456.19";680,357940899388;-0,283620785939529;0,092109148939217;-3,07918148420512;0,00207570193727172;0,999566129306685;" Unc13b"
"ENSMUSG00000028457.19";36,2536959811231;-0,0825845270937214;0,386525734549627;-0,213658547703033;0,830813338979968;0,999566129306685;" Atp8b5"
"ENSMUSG00000028458.13";223,98454535015;0,277826861587414;0,237186650209552;1,17134274353956;0,241461036865489;0,999566129306685;" Tesk1"
"ENSMUSG00000028459.12";30,1446783270445;-0,596371199172366;0,36957737543071;-1,61365721718584;0,106601798643221;0,999566129306685;" Cd72"
"ENSMUSG00000028461.13";94,9704074228463;0,147256243804003;0,197611904346339;0,745179012828689;0,456163508461136;0,999566129306685;" Ccdc107"
"ENSMUSG00000028463.15";32,6204660755449;-0,22159878246397;0,310024125864734;-0,714779154189618;0,474745518063029;0,999566129306685;" Car9"
"ENSMUSG00000028464.17";2812,99725812087;1,43601443631472;1,07496311009843;1,3358732246944;0,181590713926353;0,999566129306685;" Tpm2"
"ENSMUSG00000028465.17";4564,78592107633;0,218723945521667;0,117407125575131;1,86295290383973;0,0624688926149893;0,999566129306685;" Tln1"
"ENSMUSG00000028466.17";437,380477568356;-0,018131381242351;0,112854430182581;-0,16066167019777;0,872359879930962;0,999566129306685;" Creb3"
"ENSMUSG00000028467.16";727,338452009609;-0,0969631862292937;0,160679785832518;-0,603456033544643;0,546205355671706;0,999566129306685;" Gba2"
"ENSMUSG00000028468.16";1251,24287097176;-0,0106821451583553;0,0854210573056327;-0,125052832349464;0,900481724407888;0,999566129306685;" Rgp1"
"ENSMUSG00000028469.16";399,423527325611;-0,120731153135173;0,419069167305745;-0,288093619273808;0,77327507675148;0,999566129306685;" Npr2"
"ENSMUSG00000028470.11";161,483300533796;-0,107278653781626;0,180024169058394;-0,59591250631924;0,551233677981254;0,999566129306685;" Hint2"
"ENSMUSG00000028475.10";31,1991038967163;-0,708916367327944;0,37054602475973;-1,9131668401722;0,0557266971323425;0,999566129306685;" Spaar"
"ENSMUSG00000028476.14";734,370133686355;-0,246859331085878;0,55092867790683;-0,448078564404712;0,654096497538591;0,999566129306685;" Reck"
"ENSMUSG00000028478.19";1154,57160409343;0,0746283754502128;0,128290278637775;0,581714968917673;0,560758687104271;0,999566129306685;" Clta"
"ENSMUSG00000028479.19";282,192471971585;-0,119767960971907;0,245764257967524;-0,487328637460918;0,626025456534422;0,999566129306685;" Gne"
"ENSMUSG00000028480.15";309,58575726202;0,174089711777372;0,438742026796028;0,396792878604965;0,691520202622219;0,999566129306685;" Glipr2"
"ENSMUSG00000028483.14";1273,63418605517;-0,0905600888446196;0,14219888512055;-0,636855125606975;0,524219214935466;0,999566129306685;" Snapc3"
"ENSMUSG00000028484.17";1225,74426270928;-0,0735856287657062;0,12565012819928;-0,585639106145597;0,558118062993586;0,999566129306685;" Psip1"
"ENSMUSG00000028487.19";872,332039130704;0,332938285763161;0,154535731883923;2,15444209377571;0,0312055184933491;0,999566129306685;" Bnc2"
"ENSMUSG00000028488.16";421,47057171407;-0,195837644282078;0,136444081270378;-1,43529600154664;0,151202766689942;0,999566129306685;" Sh3gl2"
"ENSMUSG00000028494.13";1754,58442719871;-0,471440320126987;0,291421948989968;-1,6177241342354;0,105722062445559;0,999566129306685;" Plin2"
"ENSMUSG00000028495.15";7654,79707601867;0,11536590905572;0,092476398364217;1,24751732438101;0,212207871956721;0,999566129306685;" Rps6"
"ENSMUSG00000028496.18";561,268321793507;0,273015924193865;0,206122865998065;1,32453002179986;0,18532707922564;0,999566129306685;" Mllt3"
"ENSMUSG00000028497.13";341,838293012057;-0,235710914106536;0,403358731911361;-0,584370426269423;0,558971119241202;0,999566129306685;" Hacd4"
"ENSMUSG00000028514.17";4266,16494407571;0,248139778466721;0,143902702926217;1,72435801010596;0,0846432329009111;0,999566129306685;" Usp24"
"ENSMUSG00000028517.9";2747,81736746881;-0,330323982483261;0,292329545807629;-1,12997125066734;0,258488338814839;0,999566129306685;" Plpp3"
"ENSMUSG00000028518.9";692,698290691955;0,970143572810615;0,777905902929515;1,24712200943218;0,212352763902229;0,999566129306685;" Prkaa2"
"ENSMUSG00000028519.17";1057,18084870209;-0,0996145790249141;0,170759434819002;-0,583362079702955;0,559649579512764;0,999566129306685;" Dab1"
"ENSMUSG00000028521.18";645,285656286308;0,144858797013409;0,165510390986415;0,875224788909475;0,381451607841042;0,999566129306685;" Slc35d1"
"ENSMUSG00000028522.17";2311,55282467361;0,0282346636087873;0,0919777964885961;0,306972603026949;0,758864225701484;0,999566129306685;" Mier1"
"ENSMUSG00000028524.22";97,9115181245971;-0,653979641945903;0,439962473758141;-1,48644414229158;0,137161681226598;0,999566129306685;" Sgip1"
"ENSMUSG00000028525.17";801,948080711346;-0,0569864273849556;0,14525034698344;-0,392332469893876;0,694812575343018;0,999566129306685;" Pde4b"
"ENSMUSG00000028527.19";335,978756873879;0,0222568924978438;0,234520838792301;0,0949036879300744;0,924391327199169;0,999566129306685;" Ak4"
"ENSMUSG00000028528.18";136,338901918705;0,292382491907483;0,228547783804691;1,27930574097075;0,200789411743749;0,999566129306685;" Dnajc6"
"ENSMUSG00000028530.15";4028,72873681625;0,100898008123966;0,0747534024906781;1,34974469070552;0,177097891697059;0,999566129306685;" Jak1"
"ENSMUSG00000028532.15";1801,79002073345;0,0920267929640581;0,17718887387507;0,519371171290038;0,603501930924789;0,999566129306685;" Cachd1"
"ENSMUSG00000028536.13";160,075590441483;-0,000306238015039124;0,196449877822903;-0,00155886080680179;0,998756209533557;0,999797131005442;" 2610528J11Rik"
"ENSMUSG00000028538.13";181,234107295657;0,231397147713202;0,434803715679686;0,532187604127258;0,594596067461859;0,999566129306685;" St3gal3"
"ENSMUSG00000028540.7";126,689647733039;0,384353978892816;0,224935997575513;1,70872596220969;0,0875017226625524;0,999566129306685;" Dph2"
"ENSMUSG00000028541.15";73,8865517476161;0,125742388020011;0,337067849637348;0,373047705841115;0,709112938407374;0,999566129306685;" B4galt2"
"ENSMUSG00000028542.18";387,021739184463;-0,0373323971146109;0,165965598411384;-0,224940574865846;0,822025503854095;0,999566129306685;" Slc6a9"
"ENSMUSG00000028544.15";506,852286766402;-0,0808086094049183;0,118796746327936;-0,680225779768812;0,496361511335157;0,999566129306685;" Slc5a9"
"ENSMUSG00000028545.14";23,1186159633962;-0,0238407182660381;0,440269968250926;-0,0541502259641985;0,956815476384555;0,999566129306685;" Bend5"
"ENSMUSG00000028549.18";111,711206805408;0,127996824929395;0,218713843619203;0,585225072228383;0,558396388460512;0,999566129306685;" Itgb3bp"
"ENSMUSG00000028550.16";234,183998558394;0,0749788964619036;0,165999816339685;0,451680598901836;0,651499096820686;0,999566129306685;" Atg4c"
"ENSMUSG00000028551.15";484,881329231266;-0,247037363282638;0,242379318790875;-1,0192179948149;0,308099485493123;0,999566129306685;" Cdkn2c"
"ENSMUSG00000028552.14";4648,20956989444;0,022367078921485;0,106611640449254;0,209799594371044;0,833824089663295;0,999566129306685;" Eps15"
"ENSMUSG00000028553.13";69,1004855340452;-0,179790849932314;0,222033317993853;-0,809747165681194;0,418085504061097;0,999566129306685;" Angptl3"
"ENSMUSG00000028555.16";543,731611606533;-0,0865327274882067;0,223732997382184;-0,386767837112512;0,698928089968819;0,999566129306685;" Ttc39a"
"ENSMUSG00000028556.16";1575,32847931052;0,045073020144704;0,0905556192779061;0,497738522513765;0,618668352333664;0,999566129306685;" Dock7"
"ENSMUSG00000028557.11";5215,46463117355;-0,180597572473009;0,255115588004379;-0,707904890821133;0,479004322318231;0,999566129306685;" Rnf11"
"ENSMUSG00000028558.15";10,6524484762584;-0,963009773768738;0,519563421899152;-1,8534980200274;0,0638110096767146;0,999566129306685;" Calr4"
"ENSMUSG00000028559.18";2678,72132764732;0,0401790094794107;0,109441360337343;0,367128198658739;0,713523394208203;0,999566129306685;" Osbpl9"
"ENSMUSG00000028560.12";850,749482300196;-0,010432442814975;0,148539670859197;-0,0702333777544454;0,94400790830324;0,999566129306685;" Usp1"
"ENSMUSG00000028563.17";275,193438756667;-0,152283993310444;0,197616988304621;-0,770601731242368;0,440943034724461;0,999566129306685;" Tm2d1"
"ENSMUSG00000028565.19";3043,05046994621;0,0969000200964867;0,0971542755546327;0,997382972013383;0,318578653394723;0,999566129306685;" Nfia"
"ENSMUSG00000028567.9";372,231598886127;-0,0915584540526851;0,173445682756686;-0,527879694654179;0,597582838853858;0,999566129306685;" Txndc12"
"ENSMUSG00000028568.17";1039,72213841834;-0,0604110496866797;0,131576656537692;-0,459131971250342;0,646139399010824;0,999566129306685;" Btf3l4"
"ENSMUSG00000028572.14";1229,42191096774;-0,0796393343785344;0,0976180931385473;-0,815825548502611;0,414599918786959;0,999566129306685;" Hook1"
"ENSMUSG00000028573.19";72,1548381243284;-0,257747017471685;0,242332816890881;-1,06360756573776;0,28750651361167;0,999566129306685;" Fggy"
"ENSMUSG00000028576.13";171,736473833421;0,110064790623922;0,185438159125553;0,59353905982965;0,552820450722309;0,999566129306685;" Ift74"
"ENSMUSG00000028577.14";1167,8018184265;0,0993465086702924;0,0939799903961346;1,05710277529863;0,290464684750441;0,999566129306685;" Plaa"
"ENSMUSG00000028578.9";262,599832130814;-0,0518674237452597;0,191780108841664;-0,270452572263801;0,786812099584647;0,999566129306685;" Caap1"
"ENSMUSG00000028580.16";2564,32057671068;0,111755393651975;0,133556104058236;0,836767397791457;0,402723326422144;0,999566129306685;" Pum1"
"ENSMUSG00000028581.18";1995,40055792167;-0,0842197859767659;0,477881769320694;-0,176235611784237;0,860108844454411;0,999566129306685;" Laptm5"
"ENSMUSG00000028582.15";798,640119905882;0,128003164527731;0,129151210752812;0,991110836527282;0,32163146211812;0,999566129306685;" Cc2d1b"
"ENSMUSG00000028583.15";416,381744391484;0,13551760050645;0,548980607632698;0,246853164979408;0,805021863661133;0,999566129306685;" Pdpn"
"ENSMUSG00000028584.4";19,7692259721264;1,63241751702159;1,76786615913637;0,92338297703433;NA;NA;" Lrrc38"
"ENSMUSG00000028587.19";97,095537616889;-0,21765526477758;0,187597812467323;-1,16022282943994;0,245958094430737;0,999566129306685;" Orc1"
"ENSMUSG00000028591.12";18,8650687164461;-0,428915546841708;0,410235024805756;-1,04553614612696;0,295775243664345;0,999566129306685;" Pramel13"
"ENSMUSG00000028597.12";84,8899565544078;0,159141365491009;0,411441882396674;0,386789416196524;0,698912113222547;0,999566129306685;" Gpx7"
"ENSMUSG00000028599.11";587,61341901155;-0,0579075248791865;0,516054473360734;-0,112212039364898;0,91065528342819;0,999566129306685;" Tnfrsf1b"
"ENSMUSG00000028600.17";423,979983545464;0,103427476222462;0,366404280209112;0,282276932363986;0,777731171972956;0,999566129306685;" Podn"
"ENSMUSG00000028601.19";140,261673704582;0,0399852861669492;0,240575859847241;0,166206560343747;0,867994396849627;0,999566129306685;" Echdc2"
"ENSMUSG00000028603.16";2583,59406694922;-0,212311885200731;0,1095921438789;-1,93729110213719;0,052709769317636;0,999566129306685;" Scp2"
"ENSMUSG00000028607.17";583,559233656045;-0,0426093983853359;0,182044303027347;-0,234060597759739;0,814937934750324;0,999566129306685;" Cpt2"
"ENSMUSG00000028608.16";486,092695025671;-0,0631884566818056;0,116169142138963;-0,543934951385102;0,586486236355625;0,999566129306685;" Czib"
"ENSMUSG00000028609.7";677,834843098247;-0,118114992869824;0,135507781546749;-0,87164730705207;0,383400814439289;0,999566129306685;" Magoh"
"ENSMUSG00000028613.16";65,295505246574;0,475191655949583;0,21285206465818;2,23249728262065;0,0255821146259098;0,999566129306685;" Lrp8"
"ENSMUSG00000028614.15";482,804642528771;0,146238143309426;0,185723767355679;0,787395955787206;0,431050113455489;0,999566129306685;" Ndc1"
"ENSMUSG00000028617.11";260,514367377481;0,218380262402141;0,191628682449421;1,13960112656821;0,254452515794708;0,999566129306685;" Lrrc42"
"ENSMUSG00000028618.12";3776,65421272478;-0,0740313113008639;0,180319466711368;-0,410556401097635;0,681397838678134;0,999566129306685;" Tmem59"
"ENSMUSG00000028619.16";314,924816359686;0,0318677239261416;0,119210663460751;0,267322762922409;0,789220662018916;0,999566129306685;" Tceanc2"
"ENSMUSG00000028621.18";137,488260495066;-0,0131793178932456;0,180772726684566;-0,0729054550150279;0,941881353023873;0,999566129306685;" Cyb5rl"
"ENSMUSG00000028622.12";507,463134535962;0,0931652893163531;0,147508169703389;0,631594097490946;0,527652144496273;0,999566129306685;" Mrpl37"
"ENSMUSG00000028629.10";142,829279496834;0,179708768823027;0,15817592248739;1,13613226334971;0,255901214088666;0,999566129306685;" Exo5"
"ENSMUSG00000028630.10";1507,96611164944;0,266977730797413;0,16200324884668;1,64797763438732;0,0993572608150908;0,999566129306685;" Dyrk2"
"ENSMUSG00000028631.8";57,4979664362683;-0,0356994504777455;0,458007948584;-0,0779450456877784;0,937871767104385;0,999566129306685;" Kcnq4"
"ENSMUSG00000028633.8";567,68812418492;0,34917373754575;0,241338855130708;1,44681939987094;0,147947511861055;0,999566129306685;" Ctps1"
"ENSMUSG00000028634.18";1981,86134982036;0,420886871727614;0,254616886672368;1,65302025811507;0,0983267407258293;0,999566129306685;" Hivep3"
"ENSMUSG00000028635.8";9,84897904776957;0,0889216980918397;0,648511034134419;0,137116707984044;0,890938546142874;0,999566129306685;" Edn2"
"ENSMUSG00000028636.15";148,144424732273;0,0486688545482876;0,189328884801005;0,257059849052833;0,797132572043611;0,999566129306685;" Ppcs"
"ENSMUSG00000028637.17";21,4423986530806;-0,529398154889546;0,42235598791352;-1,25344062837803;0,210045393414603;0,999566129306685;" Ccdc30"
"ENSMUSG00000028639.15";3269,40615692875;0,260611201968649;0,145953318090734;1,7855791521412;0,0741674249502558;0,999566129306685;" Ybx1"
"ENSMUSG00000028640.12";1261,26868040773;0,125904456304246;0,262379672255168;0,479855985877601;0,631329799981736;0,999566129306685;" Tfap2c"
"ENSMUSG00000028641.17";148,843519356149;0,213759218963118;0,326251834265957;0,655196987456212;0,512340933688583;0,999566129306685;" P3h1"
"ENSMUSG00000028642.8";41,1633987434921;0,153744995277147;0,302410529569555;0,508398287242128;0,61117405370234;0,999566129306685;" Tmem269"
"ENSMUSG00000028643.12";98,2378065058762;0,154369585125119;0,257386488325775;0,599757920974209;0,548667580590242;0,999566129306685;" Svbp"
"ENSMUSG00000028644.18";26,6424321124391;-0,274711798206913;0,358587952414698;-0,76609321745761;0,443620838417998;0,999566129306685;" Ermap"
"ENSMUSG00000028645.12";940,579107123491;0,276169440016511;0,25362961316067;1,08886906609585;0,276211629259457;0,999566129306685;" Slc2a1"
"ENSMUSG00000028646.17";1580,25095536011;-0,0316717752978286;0,123818997894646;-0,255790919296384;0,79811228605951;0,999566129306685;" Rragc"
"ENSMUSG00000028647.14";624,376211543865;-0,148804204905121;0,199010402860694;-0,747720736032495;0,454628620945961;0,999566129306685;" Mycbp"
"ENSMUSG00000028648.14";268,743065941155;-0,141914915260914;0,154883554125434;-0,916268457695537;0,359526107495137;0,999566129306685;" Ndufs5"
"ENSMUSG00000028649.23";23170,9105714956;0,0522226701578034;0,130784905570573;0,399301967837746;0,689670717324619;0,999566129306685;" Macf1"
"ENSMUSG00000028651.13";114,144985495028;0,246463280541411;0,312925779615406;0,787609384066474;0,430925223965422;0,999566129306685;" Ppie"
"ENSMUSG00000028653.17";236,804183236248;0,186577523299657;0,164945681911695;1,13114524210184;0,257993964776427;0,999566129306685;" Trit1"
"ENSMUSG00000028654.14";308,794807310273;0,482594924371255;0,249590651779707;1,9335456714028;0,0531690125517873;0,999566129306685;" Mycl"
"ENSMUSG00000028655.12";323,12546448745;-0,0267971302525136;0,254223030786799;-0,105407956822711;0,91605210260806;0,999566129306685;" Mfsd2a"
"ENSMUSG00000028656.15";4354,15022921935;0,060275165988606;0,0956431230140736;0,6302090949052;0,528557789564882;0,999566129306685;" Cap1"
"ENSMUSG00000028657.15";943,271030767048;-0,0394665585716492;0,138097086592291;-0,285788495221248;0,775040120281383;0,999566129306685;" Ppt1"
"ENSMUSG00000028664.15";274,410124038592;-0,00256203681766478;0,226317578619138;-0,0113205383041692;0,9909677101891;0,999566129306685;" Ephb2"
"ENSMUSG00000028668.6";1527,6411612778;0,0940186311511849;0,123906105462228;0,758789333265308;0,447978587486312;0,999566129306685;" Eloa"
"ENSMUSG00000028669.16";342,147890301883;0,00255057493259952;0,164421440124024;0,0155124230190151;0,987623373549946;0,999566129306685;" Pithd1"
"ENSMUSG00000028670.15";597,170889015656;0,197706042320675;0,191642811188565;1,03163818718013;0,302241644185457;0,999566129306685;" Lypla2"
"ENSMUSG00000028671.17";298,900991040984;-0,132597517433238;0,150980480194576;-0,878242785175623;0,379811977825607;0,999566129306685;" Gale"
"ENSMUSG00000028672.14";329,099482078153;-0,0428144804394438;0,214666072593583;-0,199446889404375;0,841913184741819;0,999566129306685;" Hmgcl"
"ENSMUSG00000028673.11";1301,16954263635;-0,092683466173181;0,208050019642754;-0,445486457210286;0,655968244597473;0,999566129306685;" Fuca1"
"ENSMUSG00000028675.13";1445,3892642741;0,113205365876448;0,0999895648489927;1,13217180260174;0,257562212354383;0,999566129306685;" Pnrc2"
"ENSMUSG00000028676.18";1902,65558396209;0,0112385865321628;0,172100865686915;0,0653023242347194;0,947933291824826;0,999566129306685;" Srsf10"
"ENSMUSG00000028677.20";708,829913483976;0,189112567821698;0,126709907538677;1,49248445914912;0,135572188351912;0,999566129306685;" Rnf220"
"ENSMUSG00000028678.14";98,0564337617362;0,242917181554386;0,358660838358343;0,677289393138828;0,498222359359834;0,999566129306685;" Kif2c"
"ENSMUSG00000028680.15";1011,52499942435;-0,15793325028289;0,231699148827224;-0,681630688253671;0,495472504950237;0,999566129306685;" Plk3"
"ENSMUSG00000028681.12";202,389355391029;0,319626861466327;0,26985976416969;1,18441836799851;0,236247492766437;0,999566129306685;" Ptch2"
"ENSMUSG00000028683.15";315,460953113578;-0,00387845529203779;0,185862807969894;-0,0208673017178672;0,983351510390731;0,999566129306685;" Eif2b3"
"ENSMUSG00000028684.15";417,035457847039;0,116233477867668;0,144105884455559;0,806583841505197;0,41990628626522;0,999566129306685;" Urod"
"ENSMUSG00000028687.18";43,0892049055133;-0,0174753693364011;0,268632840469127;-0,0650529894479131;0,948131810087646;0,999566129306685;" Mutyh"
"ENSMUSG00000028688.14";206,964735060462;0,154509334492179;0,18389272786667;0,840214489635527;0,400788135671404;0,999566129306685;" Toe1"
"ENSMUSG00000028689.15";93,7588595728801;-0,126671334687273;0,190979153045385;-0,663273099012905;0,507155662186107;0,999566129306685;" Ccdc163"
"ENSMUSG00000028690.5";302,148708900083;0,244390931175878;0,242189495415775;1,00908972437605;0,312931605570973;0,999566129306685;" Mmachc"
"ENSMUSG00000028691.13";6372,47367764597;-0,128177714935536;0,128885787257764;-0,994506203226179;0,319976486910319;0,999566129306685;" Prdx1"
"ENSMUSG00000028692.15";2889,14136009438;0,128568585459512;0,0882934827710964;1,45615034569233;0,145351062507242;0,999566129306685;" Akr1a1"
"ENSMUSG00000028693.16";563,863725736163;0,175963111782822;0,229953256256258;0,765212524699931;0,444145002776759;0,999566129306685;" Nasp"
"ENSMUSG00000028696.13";165,984857064852;0,148473910082041;0,188392509595092;0,788109412636162;0,43063270992593;0,999566129306685;" Ipp"
"ENSMUSG00000028698.14";332,643724395999;0,410359652602593;0,153762636683374;2,66878652352717;0,00761258175914775;0,999566129306685;" Pik3r3"
"ENSMUSG00000028699.10";24,5253207819849;-0,0289775777209426;0,328378696311906;-0,0882443899266187;0,929682436845575;0,999566129306685;" Tspan1"
"ENSMUSG00000028700.15";422,894115283015;0,0776848955456491;0,184035480299621;0,422119123003745;0,67293807050313;0,999566129306685;" Pomgnt1"
"ENSMUSG00000028701.5";102,018839522701;0,0423055592992015;0,231023238715039;0,183122527129768;0,854701880545532;0,999566129306685;" Lurap1"
"ENSMUSG00000028702.16";105,421565641133;0,0293363972404445;0,210362486708936;0,13945641021555;0,889089498891472;0,999566129306685;" Rad54l"
"ENSMUSG00000028703.15";606,532548204289;0,139577578608575;0,116076482731409;1,20246216394708;0,229184516855584;0,999566129306685;" Lrrc41"
"ENSMUSG00000028706.15";207,585053865739;-0,0186362304065539;0,179802972530808;-0,103648066237396;0,917448641711162;0,999566129306685;" Nsun4"
"ENSMUSG00000028708.17";488,717723967412;0,00984031928590657;0,177560578894053;0,0554195044147615;0,955804257439402;0,999566129306685;" Mknk1"
"ENSMUSG00000028709.4";234,11078184913;-0,00750566711202303;0,15427497682941;-0,048651228256689;0,961197244025585;0,999566129306685;" Mob3c"
"ENSMUSG00000028710.19";339,837156245622;0,193482137086466;0,130489596063261;1,48273994957165;0,13814351614718;0,999566129306685;" Atpaf1"
"ENSMUSG00000028713.18";696,8297860608;-0,0613102951572785;0,140790399500717;-0,435472130022378;0,663219764305917;0,999566129306685;" Cyp4b1"
"ENSMUSG00000028716.16";2196,8615896777;-0,192297908418439;0,287225197173413;-0,669502224424757;0,5031751622228;0,999566129306685;" Pdzk1ip1"
"ENSMUSG00000028717.13";93,5887274833444;-0,426834780511792;0,659273190494581;-0,647432334070166;0,517352174868344;0,999566129306685;" Tal1"
"ENSMUSG00000028718.17";119,454241189196;-0,330300164634127;0,293990506633363;-1,12350622615868;0,261222557787845;0,999566129306685;" Stil"
"ENSMUSG00000028719.9";1295,05385250229;-0,1924638371954;0,168863648301259;-1,13975884763568;0,254386782768031;0,999566129306685;" Cmpk1"
"ENSMUSG00000028729.16";566,059896965368;0,00395294906667397;0,155008367277187;0,0255015205702108;0,979654935643244;0,999566129306685;" Ebna1bp2"
"ENSMUSG00000028730.15";72,1608036926599;-0,229234389074152;0,256195811964378;-0,894762437045713;0,370914094075708;0,999566129306685;" Cfap57"
"ENSMUSG00000028737.16";366,751481437487;0,418224089685716;0,199773816369896;2,09348801201926;0,0363056131001815;0,999566129306685;" Aldh4a1"
"ENSMUSG00000028741.14";286,137721133061;0,0535925698418887;0,252465394634532;0,212276894104513;0,83189102049472;0,999566129306685;" Mrto4"
"ENSMUSG00000028743.8";129,345189014295;0,240003466452193;0,196565668154294;1,22098364737734;0,222092211347217;0,999566129306685;" Akr7a5"
"ENSMUSG00000028744.16";307,102197980432;-0,168924068200097;0,142326738307396;-1,18687514523979;0,235276872478539;0,999566129306685;" Slc66a1"
"ENSMUSG00000028745.19";3689,25715758358;0,148951328092465;0,105568682627471;1,41094237784593;0,158261605226247;0,999566129306685;" Capzb"
"ENSMUSG00000028749.8";10080,7298094803;-0,29532751167013;0,401512046874071;-0,735538357987938;0,462011688110512;0,999566129306685;" Pla2g2f"
