"";"logFC";"logCPM";"PValue";"FDR";"gene_id";"gene_name"
"144";-0,570173947957708;4,32411631063007;0,00273512485636565;0,391008890924605;"ENSMUSG00000067870.6";" Rpl31-ps8"
"145";-1,85593181678228;2,08204228715165;0,00276253368383673;0,392203575279055;"ENSMUSG00000039518.8";" Cdsn"
"146";-0,41608319495741;6,5647135445388;0,00280346337526116;0,395288335911823;"ENSMUSG00000034652.13";" Cd300a"
"147";-0,614832136912957;3,01269230237086;0,00292025614813511;0,408259142736979;"ENSMUSG00000094796.3";" BC147527"
"148";-2,19541571794334;0,848339108004738;0,00293511867896011;0,408259142736979;"ENSMUSG00000032013.7";" Trim29"
"149";-0,317559549785906;5,52419907439859;0,00301326773833941;0,416316306452719;"ENSMUSG00000049401.11";" Ogfr"
"150";0,62330525495007;3,01121290688128;0,00311588069245988;0,427532110733893;"ENSMUSG00000110397.3";" Gm45540"
"151";-1,17133315166595;-0,264206230781989;0,00314409875309991;0,427532110733893;"ENSMUSG00000111825.2";" Gm10646"
"152";-0,343779104900824;7,09359044696923;0,00317440704578936;0,427532110733893;"ENSMUSG00000024900.6";" Cpt1a"
"153";-0,348988496077142;5,26407701550926;0,00317751933072407;0,427532110733893;"ENSMUSG00000035517.18";" Tdrd7"
"154";-1,94596329587739;1,12216000391944;0,00329559492295236;0,440301660254026;"ENSMUSG00000092586.9";" Ly6g6c"
"155";2,36730682450087;3,48550917125421;0,00331520243560546;0,440301660254026;"ENSMUSG00000076549.3";" Igkv4-68"
"156";-1,81324584043532;0,112262350873209;0,00334557003076302;0,441486568290304;"ENSMUSG00000033579.17";" Fa2h"
"157";-0,382105044614254;7,09227527576081;0,00339488541400075;0,443374537716306;"ENSMUSG00000047735.15";" Samd9l"
"158";0,499630693948146;3,09305564847946;0,00340295234427166;0,443374537716306;"ENSMUSG00000015377.11";" Dennd6b"
"159";0,427978664024935;3,79572808057337;0,00349536175663568;0,451083617945944;"ENSMUSG00000023393.16";" Slc17a9"
"160";-0,406833337723539;5,92062575419979;0,00350594476203978;0,451083617945944;"ENSMUSG00000056116.19";" H2-T22"
"161";0,629186231677267;2,59784052111866;0,00360122757457398;0,45697131511652;"ENSMUSG00000023964.16";" Calcr"
"162";-0,45743613797584;6,22549046137005;0,00360858222694846;0,45697131511652;"ENSMUSG00000010307.8";" Tmem86a"
"163";2,08188281089128;2,30804869654249;0,00363153858540103;0,45697131511652;"ENSMUSG00000094694.8";" Ighv1-9"
"164";0,301442634602513;5,79589765241663;0,00364049818707419;0,45697131511652;"ENSMUSG00000002625.11";" Akap8l"
"165";-0,609625286798376;2,88326715437352;0,00370269982085205;0,461962294012487;"ENSMUSG00000025321.15";" Itgb8"
"166";-0,665744097275176;1,6099016814556;0,00374778680437847;0,464631292132986;"ENSMUSG00000096474.3";" Gm5561"
"167";-0,653925593217029;5,80349082081663;0,00378207696922302;0,464631292132986;"ENSMUSG00000078921.4";" Tgtp2"
"168";-0,426618563700601;3,89784446401322;0,00379180302527648;0,464631292132986;"ENSMUSG00000034028.17";" Cd226"
"169";0,702458288058329;3,96464891841937;0,00390653758537088;0,47123960313351;"ENSMUSG00000037406.8";" Htra4"
"170";2,28949278362168;4,19398075146711;0,00391661249705454;0,47123960313351;"ENSMUSG00000076564.3";" Igkv12-46"
"171";-3,131232604787;0,2800922638813;0,00392262582828504;0,47123960313351;"ENSMUSG00000079013.3";" Serpina3j"
"172";-0,966809198046898;2,46842883963167;0,00393729776250674;0,47123960313351;"ENSMUSG00000059159.7";" Gm8129"
"173";-0,678302859653335;5,13151277515179;0,00405709061942062;0,482373878080811;"ENSMUSG00000055093.11";" Rps27a-ps3"
"174";-0,494129292550858;5,85852669380837;0,00409636166020864;0,482373878080811;"ENSMUSG00000078920.4";" Ifi47"
"175";-1,58718261927708;1,95031722898163;0,00410062317420295;0,482373878080811;"ENSMUSG00000026413.13";" Pkp1"
"176";-0,855782937905525;3,20177662963456;0,00412513012449895;0,482499595130315;"ENSMUSG00000036305.8";" Rpl39-ps"
