"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"gene_name"
"ENSMUSG00000000567.6";249,363762314143;0,301495471555035;0,436852464286533;0,690153990655489;0,490097353419623;0,999989001637815;" Sox9"
"ENSMUSG00000000568.16";1439,40702945087;-0,0896745175804176;0,132682167760056;-0,67585960565994;0,499129786403811;0,999989001637815;" Hnrnpd"
"ENSMUSG00000000579.15";28,7453144314117;-0,103999900999567;0,294561392042517;-0,353066979614748;0,724038227199684;0,999989001637815;" Dynlt1c"
"ENSMUSG00000000581.9";432,822775713211;-0,158804782440814;0,131651799974236;-1,20624847113288;0,227721699549833;0,999989001637815;" C1d"
"ENSMUSG00000000594.8";3793,40005736796;-0,149928491624155;0,151246772515834;-0,991283907287735;0,321546968748679;0,999989001637815;" Gm2a"
"ENSMUSG00000000600.16";1588,93035684923;-0,0341908050371367;0,115049170251844;-0,297184281836127;0,766325821360246;0,999989001637815;" Krit1"
"ENSMUSG00000000605.10";1154,79943035001;0,0207116786056167;0,0777296902506726;0,26645775300047;0,789886691803288;0,999989001637815;" Clcn4"
"ENSMUSG00000000627.16";38,1195310859532;0,333575988500277;0,276054992266818;1,20836788989443;0,226905785210925;0,999989001637815;" Sema4f"
"ENSMUSG00000000628.11";845,264143826072;0,123566243734934;0,196713158414424;0,628154439341633;0,529902773297104;0,999989001637815;" Hk2"
"ENSMUSG00000000631.21";2341,18225915083;0,114217383727656;0,106276765262242;1,07471641092783;0,282501714074275;0,999989001637815;" Myo18a"
"ENSMUSG00000000673.10";255,678704450759;0,189271663152233;0,171442085415168;1,10399767183121;0,269594147622674;0,999989001637815;" Haao"
"ENSMUSG00000000682.8";2129,12958561019;-0,279326847919811;0,211241921732197;-1,32230783373543;0,18606566524735;0,999989001637815;" Cd52"
"ENSMUSG00000000686.12";151,233711568025;-0,0968678610130618;0,158612313861821;-0,610720937451619;0,541384342467973;0,999989001637815;" Abhd15"
"ENSMUSG00000000690.6";28,787034443273;-0,163993302418013;0,315025210174719;-0,520571995895374;0,602664961826215;0,999989001637815;" Hoxb6"
"ENSMUSG00000000693.11";451,530883060138;0,06477717089214;0,170205495648904;0,380582134819905;0,703513339774369;0,999989001637815;" Loxl3"
"ENSMUSG00000000706.17";40,4674670687787;0,0684958794126024;0,332482577417741;0,206013439695344;0,836780413124992;0,999989001637815;" Btn1a1"
"ENSMUSG00000000708.15";1157,37679209698;-0,0346900571447924;0,110337193766366;-0,31440039356309;0,753216957273532;0,999989001637815;" Kat2b"
"ENSMUSG00000000711.4";1587,56979387339;-0,0891135117542857;0,103417550764348;-0,861686542522594;0,388860033049403;0,999989001637815;" Rab5b"
"ENSMUSG00000000724.11";19,0153726508386;-0,134166291799733;0,377725915344012;-0,355194828709442;0,72244363857321;NA;" Cryba1"
"ENSMUSG00000000732.10";644,365843723924;0,210834288992812;0,146792960159758;1,43626975546618;0,150925596679349;0,999989001637815;" Icosl"
"ENSMUSG00000000738.19";529,755928012384;0,088145097132596;0,112099066477116;0,786314283452041;0,431683386525998;0,999989001637815;" Spg7"
"ENSMUSG00000000739.15";17,7553963430333;-0,25709452109307;0,416045292990988;-0,617948395100913;0,536609356255859;NA;" Sult5a1"
"ENSMUSG00000000740.13";5816,53032163785;0,0243344320132908;0,13062697406665;0,186289487199439;0,852217751164698;0,999989001637815;" Rpl13"
"ENSMUSG00000000743.10";731,557797215435;0,0212827035422874;0,120888775345412;0,176051940980269;0,860253136649667;0,999989001637815;" Chmp1a"
"ENSMUSG00000000751.14";1711,50451237207;0,0330621746991597;0,126773615101979;0,260796970036423;0,794249081172056;0,999989001637815;" Rpa1"
"ENSMUSG00000000753.16";4591,84395811157;0,0333875521202226;0,13101085756956;0,254845687904115;0,798842286145213;0,999989001637815;" Serpinf1"
"ENSMUSG00000000759.15";1177,98508785394;0,0907478459206118;0,116635670584825;0,778045390964803;0,436542254449814;0,999989001637815;" Tubgcp3"
"ENSMUSG00000000766.19";39,8312789383699;0,0103953624395487;0,262098637903403;0,0396620238956751;0,968362578379671;0,999989001637815;" Oprm1"
"ENSMUSG00000000776.14";237,247397104653;0,207941483520374;0,144880483468105;1,43526221436273;0,15121239085515;0,999989001637815;" Polr3d"
"ENSMUSG00000000782.17";735,466575666297;-0,0457913416191444;0,160248394141168;-0,285752265191534;0,775067871079959;0,999989001637815;" Tcf7"
"ENSMUSG00000000787.13";4911,23798232827;-0,0973817364259153;0,0930099507179187;-1,04700341924979;0,295098001192334;0,999989001637815;" Ddx3x"
"ENSMUSG00000000791.10";81,7039917155687;-0,339925691733944;0,223848496289161;-1,51855249139059;0,128875177311779;0,999989001637815;" Il12rb1"
"ENSMUSG00000000794.10";36,8237947914556;-0,0385979305568368;0,41384021401348;-0,0932677136001566;0,925690881063885;0,999989001637815;" Kcnn3"
"ENSMUSG00000000804.15";3124,65896142262;0,0417333941318666;0,163574647308183;0,255133633595668;0,79861988767764;0,999989001637815;" Usp32"
"ENSMUSG00000000811.15";95,7925111359522;-0,0499526652824623;0,194785103022922;-0,256450131489696;0,797603282380607;0,999989001637815;" Txnrd3"
"ENSMUSG00000000817.11";27,7930939406635;-0,393660400978331;0,328413487129306;-1,19867306431095;0,230655095620865;0,999989001637815;" Fasl"
"ENSMUSG00000000823.17";515,242436177927;0,0426579085111171;0,10449518103954;0,408228476057434;0,68310594391087;0,999989001637815;" Zfp512b"
"ENSMUSG00000000826.17";1910,04163841211;-0,00728852605879493;0,0888091440254371;-0,0820695451890328;0,934591410823183;0,999989001637815;" Dnajc5"
"ENSMUSG00000000827.19";476,572606521795;-0,124452868111769;0,110002145437147;-1,13136764394181;0,257900384100015;0,999989001637815;" Tpd52l2"
"ENSMUSG00000000838.18";1496,06392810882;-0,120944415008008;0,114065281297408;-1,06030874278619;0,289004163095205;0,999989001637815;" Fmr1"
"ENSMUSG00000000861.16";1655,9478122096;0,132041288061537;0,123690359376357;1,06751479037886;0,285739438442654;0,999989001637815;" Bcl11a"
"ENSMUSG00000000869.13";17,3345955894916;-0,421499275627573;0,399032757874408;-1,05630243961133;0,290830061751065;NA;" Il4"
"ENSMUSG00000000876.12";330,506670435766;0,00893563299392693;0,157068241882485;0,0568901318740958;0,954632715206579;0,999989001637815;" Pxmp4"
"ENSMUSG00000000881.13";158,368707405346;0,162898742913804;0,148514639555366;1,09685310082226;0,272705613161029;0,999989001637815;" Dlg3"
"ENSMUSG00000000884.18";67,2561229865637;-0,224534457512699;0,227515567230593;-0,986897117616253;0,32369307742977;0,999989001637815;" Gnb1l"
