"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"42";0,090047751459629;2,23787265175455;0,439883936274058;0,668076323819535;0,999863381460634;-5,26912088665292;"ENSMUSG00000000295.14";" Hddc2"
"43";0,212943250244402;0,221176269936309;0,612422407972745;0,552033040272425;0,999863381460634;-4,88074583440319;"ENSMUSG00000000296.9";" Tpd52l1"
"44";0,052889437747076;1,012092645957;0,164386237094693;0,872246668895313;0,999863381460634;-5,10930927158421;"ENSMUSG00000000301.17";" Pemt"
"45";-0,551253971012124;2,23069172953719;-1,83443218368466;0,0922579717282345;0,999863381460634;-4,13494004799529;"ENSMUSG00000000303.14";" Cdh1"
"46";-0,487162226489432;1,99712796175023;-2,35222182634024;0,0371625318984962;0,999863381460634;-3,53650814124177;"ENSMUSG00000000305.13";" Cdh4"
"47";-1,04252799589271;-0,507676536999776;-2,16009088012201;0,0523764001030236;0,999863381460634;-4,02770485852824;"ENSMUSG00000000308.15";" Ckmt1"
"48";-0,137386122771696;3,88367467523344;-1,0947702225956;0,29575048879947;0,999863381460634;-5,12937925115719;"ENSMUSG00000000317.12";" Bcl6b"
"49";-0,187635581292002;5,49310640010376;-1,25987066847881;0,232386876743837;0,999863381460634;-5,14111378670169;"ENSMUSG00000000318.17";" Clec10a"
"50";0,00997240421947598;4,48427461568125;0,0700292180451955;0,945358935382209;0,999863381460634;-5,77094009621184;"ENSMUSG00000000320.11";" Alox12"
"51";0,00491896542530501;6,59629461568539;0,0438914858047668;0,965734739110522;0,999863381460634;-5,93360935314267;"ENSMUSG00000000326.14";" Comt"
"52";-0,093020785513855;4,39658918316017;-0,943539145364971;0,36457529456686;0,999863381460634;-5,34104007554784;"ENSMUSG00000000339.15";" Rtca"
"53";-0,137614367333961;4,27111264023101;-1,10985962473632;0,289458813756371;0,999863381460634;-5,17165294399837;"ENSMUSG00000000340.11";" Dbt"
"54";-0,113578673508458;8,12776724107288;-1,07897482688153;0,302447058529507;0,999863381460634;-5,37650666249921;"ENSMUSG00000000346.10";" Dazap2"
"55";0,0189110919211508;4,53514978889106;0,158472284549055;0,876800368602189;0,999863381460634;-5,76835091845559;"ENSMUSG00000000355.14";" Mcts1"
