"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"472";0,0937149443310377;5,18247099598564;1,00303630032146;0,343060102906758;0,912172177062779;-4,64112703685171;"ENSMUSG00000003135.16";" Cnot11"
"473";0,0115777677633315;2,10455253276706;0,0658860425441677;0,948965283603084;0,990798957741749;-4,68915731494647;"ENSMUSG00000003153.11";" Slc2a3"
"474";0,309108413162659;6,03374853632982;2,83190908775344;0,0204240645261462;0,912172177062779;-3,78283100584624;"ENSMUSG00000003154.17";" Foxj2"
"475";0,0234065532590453;5,88866427903928;0,176489650163458;0,863969820087205;0,977758794446969;-4,85528935031803;"ENSMUSG00000003161.16";" Sri"
"476";0,187955780311832;5,45421601598512;1,68977710628772;0,126678252962041;0,912172177062779;-4,34667539444978;"ENSMUSG00000003166.21";" Dgcr2"
"477";0,143762119172302;5,38229333738779;1,2962975240902;0,228369385359675;0,912172177062779;-4,52594247701425;"ENSMUSG00000003184.16";" Irf3"
"478";-0,0558518166963764;1,96125075495889;-0,194297697898525;0,85042655233875;0,976342860238695;-4,68110869689866;"ENSMUSG00000003190.13";" Bcl2l12"
"479";0,0881744398953788;2,78043335841486;0,51891688472286;0,616824486517183;0,934061143001247;-4,684841521723;"ENSMUSG00000003198.11";" Zfp959"
"480";0,123002238366415;4,44606635869728;1,12164042095854;0,292169123428204;0,912172177062779;-4,59020451963876;"ENSMUSG00000003199.17";" Mpnd"
"481";-0,0540072817060944;6,24872593709294;-0,502022640327247;0,628173740676188;0,936151256723561;-4,81188037760744;"ENSMUSG00000003200.11";" Sh3gl1"
"482";-0,415660068451531;0,0351168197403042;-0,463777215612716;0,654249798140178;0,940799919995731;-4,62475540024002;"ENSMUSG00000003206.8";" Ebi3"
"483";0,0973958498684961;3,07094124017759;0,647777277942855;0,533933127420286;0,923302795625608;-4,67655494286106;"ENSMUSG00000003208.10";" Yju2"
"484";0,0667127668699852;8,18806863635878;0,659961274170902;0,526449352745367;0,922210361263183;-4,77681710868902;"ENSMUSG00000003226.8";" Ranbp2"
"485";1,1293933851913;-1,12553051574511;1,689881190385;0,126657881233812;0,912172177062779;-4,56505199674253;"ENSMUSG00000003227.5";" Edar"
"486";-0,495067671073468;5,48720778175864;-1,24378501668015;0,24621091086137;0,912172177062779;-4,5484165441383;"ENSMUSG00000003228.10";" Grk5"
"487";0,142313106233461;6,4060447593049;1,45864053211347;0,179979154995125;0,912172177062779;-4,44887022323355;"ENSMUSG00000003233.13";" Dvl3"
"488";0,0778483072997149;5,23081979498092;0,858030505318665;0,41400496166213;0,912172177062779;-4,69193472914365;"ENSMUSG00000003234.17";" Abcf3"
"489";-0,00853727580695285;5,59243503824201;-0,0814082103262308;0,936968723818028;0,988293106292135;-4,85265116978526;"ENSMUSG00000003235.14";" Eif2b5"
"490";-0,0789619895903995;5,12453251058289;-0,966643360683181;0,359954905721567;0,912172177062779;-4,65320811623637;"ENSMUSG00000003269.20";" Cyth2"
"491";-0,404716510053107;5,32492731993636;-3,0903720920399;0,0135347920010145;0,912172177062779;-3,73120396488356;"ENSMUSG00000003271.18";" Sult2b1"
"492";0,393382126147216;0,899735941728108;1,05379156741505;0,320507172233642;0,912172177062779;-4,59261402123881;"ENSMUSG00000003273.15";" Car11"
"493";-0,205358204039564;1,8028096675965;-1,1737551489195;0,271779946052456;0,912172177062779;-4,57549201280724;"ENSMUSG00000003279.18";" Dlgap1"
"494";-0,210621108659896;3,16865259477403;-1,6179337228781;0,141476042051304;0,912172177062779;-4,45414751550751;"ENSMUSG00000003282.10";" Plag1"
"495";0,0477975293090349;1,91862099402523;0,103642517279045;0,919814794281324;0,985961815330599;-4,68212606660794;"ENSMUSG00000003283.16";" Hck"
"496";0,0353375586197773;5,23589059576447;0,359169527033809;0,728074351008476;0,95411090483076;-4,81398433283528;"ENSMUSG00000003299.11";" Mrpl4"
"497";0,34426006004625;5,12372628974105;2,54979954028944;0,0321482812639372;0,912172177062779;-3,96987058080073;"ENSMUSG00000003308.16";" Keap1"
"498";-0,00635716042214796;5,74524795708283;-0,0642599239947376;0,950222903161065;0,990881432541895;-4,85773224379302;"ENSMUSG00000003309.15";" Ap1m2"
"499";0,231846802268691;7,40373973402005;2,11256560314082;0,0650136223174481;0,912172177062779;-4,10965280800868;"ENSMUSG00000003316.15";" Glg1"
"500";0,318466862131697;4,99649392560029;2,78125377378077;0,0221514131459854;0,912172177062779;-3,88678696668817;"ENSMUSG00000003344.16";" Btbd2"
"501";0,227185128060503;6,4041386528335;1,99724797744087;0,078158312153511;0,912172177062779;-4,17634037980854;"ENSMUSG00000003345.17";" Csnk1g2"
"502";-0,0385985900225778;5,86542748988371;-0,377878372325721;0,714621288243465;0,950210112262055;-4,82936033758405;"ENSMUSG00000003346.15";" Abhd17a"
"503";0,0935989167171991;5,3730077986986;1,10599662991365;0,298521379874725;0,912172177062779;-4,60437014271135;"ENSMUSG00000003348.11";" Mob3a"
"504";0,29395620022856;4,61711513007681;2,46807573370106;0,0366792236111992;0,912172177062779;-4,05103760432105;"ENSMUSG00000003352.15";" Cacnb3"
"505";0,0280983412576342;0,336657397445734;0,069621838791263;0,946076640974163;0,990486816297103;-4,63926461008899;"ENSMUSG00000003355.8";" Fkbp11"
"506";0,223018927902439;5,77417302481756;1,68944547174174;0,126743181760459;0,912172177062779;-4,34109470002989;"ENSMUSG00000003360.16";" Ddx23"
"507";0,0472522810100635;6,60815588494683;0,300469125740069;0,770911290643621;0,960821351659211;-4,85349907104716;"ENSMUSG00000003363.16";" Pld3"
"508";0,183928435761058;2,96053350260877;0,66692933503578;0,522197933853187;0,921739050701309;-4,6702446598237;"ENSMUSG00000003378.10";" Grik5"
"509";-0,788766660550913;-0,372695810028665;-1,93293035326808;0,0865615959414684;0,912172177062779;-4,53704476410692;"ENSMUSG00000003379.8";" Cd79a"
"510";0,042172053863978;5,50045277319446;0,46525558537259;0,653232196529153;0,940291893374974;-4,80371781507645;"ENSMUSG00000003380.12";" Rabac1"
"511";0,13458956532664;6,95780936093056;1,55694448831011;0,155248753467716;0,912172177062779;-4,39877197816964;"ENSMUSG00000003382.19";" Etv3"
"512";0,248418577430046;5,37698574916364;1,79526171547657;0,107514309175127;0,912172177062779;-4,298869548822;"ENSMUSG00000003402.15";" Prkcsh"
"513";-0,071796226327727;0,862522526457486;-0,221198217016325;0,830068284733087;0,972338782782501;-4,64910042127593;"ENSMUSG00000003411.11";" Rab3b"
"514";-0,430386491326883;2,66168040175815;-1,18114067511921;0,268985454501089;0,912172177062779;-4,5703732516439;"ENSMUSG00000003418.12";" St8sia6"
"515";-0,514214137882564;5,10907938477441;-1,31166838377061;0,223356720085588;0,912172177062779;-4,519867410031;"ENSMUSG00000003420.9";" Fcgrt"
"516";0,102594920381902;4,98067929402196;1,2005382622852;0,261756736590678;0,912172177062779;-4,56460652167342;"ENSMUSG00000003421.14";" Nosip"
"517";-0,0891106208222037;3,25081462975753;-0,704133692936288;0,49985455055789;0,919778449731939;-4,6726441036648;"ENSMUSG00000003423.16";" Pih1d1"
"518";-0,0016972355631415;5,96361297350847;-0,0137650390753621;0,989329499716309;0,998266448480883;-4,86420721257364;"ENSMUSG00000003429.12";" Rps11"
"519";0,277665294829283;6,35848235911832;2,17591602499848;0,0587322218479131;0,912172177062779;-4,08597542606872;"ENSMUSG00000003435.10";" Supt5"
"520";0,019907634978849;5,42355930481268;0,206850986801131;0,84091055029771;0,974834227696475;-4,83912092249218;"ENSMUSG00000003437.15";" Paf1"
